Carimbo de data/hora (createdAt),Selecione o Piloto  (pilotId),Selecione a Fazenda (farmId),Nome do Mapa (observation) (plotId=null),Empresa (customerID),Area aplicada (Corrigida),Quantos hectares aplicados?,Selecione o dia da aplicação: (date application),Qual foi o tipo de aplicação? (productId),Selecione o seu ajudante: (assistantId),Tipo de cultura (culture-typeId),Qual drone utilizado?,Período de safra (contractId),,,,,,,,
21/07/2025 21:43,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,6ffe39e0-d586-4eab-b411-c84332a54983,E57 T34,3356f421-3a87-4566-9c0f-8154abf98a14,3.07,3.07,21/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
21/07/2025 21:44,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,7e49eba9-1378-4266-8d7b-1a700dc7b279,E25 T34,3356f421-3a87-4566-9c0f-8154abf98a14,1.34,1.34,21/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
21/07/2025 21:45,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,6ffe39e0-d586-4eab-b411-c84332a54983,E57 T35,3356f421-3a87-4566-9c0f-8154abf98a14,3.39,3.39,21/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
21/07/2025 21:49,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,6ffe39e0-d586-4eab-b411-c84332a54983,E57 T16,3356f421-3a87-4566-9c0f-8154abf98a14,11.68,11.68,21/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
21/07/2025 21:51,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,6ffe39e0-d586-4eab-b411-c84332a54983,E57 T19,3356f421-3a87-4566-9c0f-8154abf98a14,4.3,4.3,21/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
22/07/2025 18:43,d266e03d-efa8-40e3-ae81-1c591100547c,6ffe39e0-d586-4eab-b411-c84332a54983,E57 T88,3356f421-3a87-4566-9c0f-8154abf98a14,4.56,4.56,22/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5d917ef2-e2f5-40fd-9321-fa26d50994fe,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
22/07/2025 18:47,d266e03d-efa8-40e3-ae81-1c591100547c,6ffe39e0-d586-4eab-b411-c84332a54983,E57 T81,3356f421-3a87-4566-9c0f-8154abf98a14,1.41,1.41,22/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5d917ef2-e2f5-40fd-9321-fa26d50994fe,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
22/07/2025 18:48,d266e03d-efa8-40e3-ae81-1c591100547c,6ffe39e0-d586-4eab-b411-c84332a54983,E57 T81,3356f421-3a87-4566-9c0f-8154abf98a14,1.53,1.53,22/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,dfb2c83e-a19e-4fca-93d1-7d4ff1718fc1,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
22/07/2025 18:50,d266e03d-efa8-40e3-ae81-1c591100547c,6ffe39e0-d586-4eab-b411-c84332a54983,E57 T96,3356f421-3a87-4566-9c0f-8154abf98a14,0.77,0.77,22/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5d917ef2-e2f5-40fd-9321-fa26d50994fe,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
22/07/2025 18:51,d266e03d-efa8-40e3-ae81-1c591100547c,6ffe39e0-d586-4eab-b411-c84332a54983,E57 T96,3356f421-3a87-4566-9c0f-8154abf98a14,5.07,5.07,22/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5d917ef2-e2f5-40fd-9321-fa26d50994fe,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
22/07/2025 18:54,d266e03d-efa8-40e3-ae81-1c591100547c,6ffe39e0-d586-4eab-b411-c84332a54983,E57 T96,3356f421-3a87-4566-9c0f-8154abf98a14,1.78,1.78,22/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5d917ef2-e2f5-40fd-9321-fa26d50994fe,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
22/07/2025 19:15,d266e03d-efa8-40e3-ae81-1c591100547c,6ffe39e0-d586-4eab-b411-c84332a54983,E57 T81,3356f421-3a87-4566-9c0f-8154abf98a14,0.59,0.59,22/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5d917ef2-e2f5-40fd-9321-fa26d50994fe,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
22/07/2025 22:28,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,6ffe39e0-d586-4eab-b411-c84332a54983,E57 T78,3356f421-3a87-4566-9c0f-8154abf98a14,2.68,2.68,22/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
22/07/2025 22:29,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,6ffe39e0-d586-4eab-b411-c84332a54983,E57 T79,3356f421-3a87-4566-9c0f-8154abf98a14,0.78,0.78,22/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
22/07/2025 22:30,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,6ffe39e0-d586-4eab-b411-c84332a54983,E57 T78,3356f421-3a87-4566-9c0f-8154abf98a14,0.42,0.42,22/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
22/07/2025 22:32,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,6ffe39e0-d586-4eab-b411-c84332a54983,E57 T78,3356f421-3a87-4566-9c0f-8154abf98a14,0.59,0.59,22/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
22/07/2025 22:34,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,6ffe39e0-d586-4eab-b411-c84332a54983,E57 T82,3356f421-3a87-4566-9c0f-8154abf98a14,4.95,4.95,22/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
22/07/2025 22:36,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,6ffe39e0-d586-4eab-b411-c84332a54983,E57 T144,3356f421-3a87-4566-9c0f-8154abf98a14,4.34,4.34,22/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
30/07/2025 19:46,d266e03d-efa8-40e3-ae81-1c591100547c,8b812928-ed3b-42aa-beb6-c8c930249c6b,E16 T25,3356f421-3a87-4566-9c0f-8154abf98a14,5.52,5.52,30/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5d917ef2-e2f5-40fd-9321-fa26d50994fe,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
30/07/2025 19:47,d266e03d-efa8-40e3-ae81-1c591100547c,8b812928-ed3b-42aa-beb6-c8c930249c6b,E16 T40,3356f421-3a87-4566-9c0f-8154abf98a14,2.73,2.73,30/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5d917ef2-e2f5-40fd-9321-fa26d50994fe,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
30/07/2025 19:48,d266e03d-efa8-40e3-ae81-1c591100547c,8b812928-ed3b-42aa-beb6-c8c930249c6b,E16 T17,3356f421-3a87-4566-9c0f-8154abf98a14,2.83,2.83,30/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5d917ef2-e2f5-40fd-9321-fa26d50994fe,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
30/07/2025 19:49,d266e03d-efa8-40e3-ae81-1c591100547c,8b812928-ed3b-42aa-beb6-c8c930249c6b,E16 T06,3356f421-3a87-4566-9c0f-8154abf98a14,7.34,7.34,30/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5d917ef2-e2f5-40fd-9321-fa26d50994fe,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
30/07/2025 20:44,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,8b812928-ed3b-42aa-beb6-c8c930249c6b,E16 T18,3356f421-3a87-4566-9c0f-8154abf98a14,4.74,4.74,30/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
30/07/2025 20:46,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,8b812928-ed3b-42aa-beb6-c8c930249c6b,E16 T23,3356f421-3a87-4566-9c0f-8154abf98a14,5.04,5.04,30/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
30/07/2025 20:47,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,8b812928-ed3b-42aa-beb6-c8c930249c6b,E16 T24,3356f421-3a87-4566-9c0f-8154abf98a14,2.2,2.2,30/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
30/07/2025 20:49,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,8b812928-ed3b-42aa-beb6-c8c930249c6b,E16 T18,3356f421-3a87-4566-9c0f-8154abf98a14,2.57,2.57,30/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
30/07/2025 20:51,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,8b812928-ed3b-42aa-beb6-c8c930249c6b,E16 T17,3356f421-3a87-4566-9c0f-8154abf98a14,1.73,1.73,30/05/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
30/07/2025 20:53,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,8b812928-ed3b-42aa-beb6-c8c930249c6b,E16 T11,3356f421-3a87-4566-9c0f-8154abf98a14,3.79,3.79,30/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
30/07/2025 20:56,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,8b812928-ed3b-42aa-beb6-c8c930249c6b,E16 T22,3356f421-3a87-4566-9c0f-8154abf98a14,3,3,30/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
30/07/2025 20:58,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,8b812928-ed3b-42aa-beb6-c8c930249c6b,E16 T17,3356f421-3a87-4566-9c0f-8154abf98a14,3.29,3.29,30/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
31/07/2025 19:31,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,8adc1027-a944-490e-85f4-b0ec6efac4ac,E03 T4,3356f421-3a87-4566-9c0f-8154abf98a14,0.58,0.58,31/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
31/07/2025 19:33,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,8adc1027-a944-490e-85f4-b0ec6efac4ac,E03 T04,3356f421-3a87-4566-9c0f-8154abf98a14,6.36,6.36,31/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
31/07/2025 19:34,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,8adc1027-a944-490e-85f4-b0ec6efac4ac,E03 T14,3356f421-3a87-4566-9c0f-8154abf98a14,1.12,1.12,31/05/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
31/07/2025 19:47,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,8adc1027-a944-490e-85f4-b0ec6efac4ac,E03 T44,3356f421-3a87-4566-9c0f-8154abf98a14,3.75,3.75,31/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
31/07/2025 19:48,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,8adc1027-a944-490e-85f4-b0ec6efac4ac,E03 T43,3356f421-3a87-4566-9c0f-8154abf98a14,1.75,1.75,31/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
31/07/2025 19:50,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,8adc1027-a944-490e-85f4-b0ec6efac4ac,E03 T43,3356f421-3a87-4566-9c0f-8154abf98a14,2.99,2.99,31/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
31/07/2025 19:52,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,8adc1027-a944-490e-85f4-b0ec6efac4ac,E03 T62,3356f421-3a87-4566-9c0f-8154abf98a14,4.06,4.06,31/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
31/07/2025 19:54,cfd7df1f-11e1-4aa1-910f-1ccf6b9a006a,8adc1027-a944-490e-85f4-b0ec6efac4ac,E03 T80,3356f421-3a87-4566-9c0f-8154abf98a14,4.36,4.36,31/07/2025,37795506-f65e-4388-8879-54ea6feee377,968dcbc6-8780-4bf0-873e-187ed13caf66,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,e635b57b-4416-4882-be6d-e697dbba9af7,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
09/08/2025 00:43,d266e03d-efa8-40e3-ae81-1c591100547c,76efd397-e3fa-4496-b4d2-52882b3c1521,E04 T83,3356f421-3a87-4566-9c0f-8154abf98a14,4.57,4.57,08/07/2025,37795506-f65e-4388-8879-54ea6feee377,62fc79b0-ec37-472e-8653-850dd62505bb,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5d917ef2-e2f5-40fd-9321-fa26d50994fe,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
09/08/2025 00:55,c6b12d64-f01c-4899-a131-7169df3876c6,76efd397-e3fa-4496-b4d2-52882b3c1521,E04 t101,3356f421-3a87-4566-9c0f-8154abf98a14,3.7,3.7,08/08/2025,37795506-f65e-4388-8879-54ea6feee377,62fc79b0-ec37-472e-8653-850dd62505bb,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,01373ffe-9582-408b-b17a-e4fa235b8a45,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
09/08/2025 00:56,c6b12d64-f01c-4899-a131-7169df3876c6,76efd397-e3fa-4496-b4d2-52882b3c1521,E04 t102,3356f421-3a87-4566-9c0f-8154abf98a14,4.68,4.68,08/08/2025,37795506-f65e-4388-8879-54ea6feee377,62fc79b0-ec37-472e-8653-850dd62505bb,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,01373ffe-9582-408b-b17a-e4fa235b8a45,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
09/08/2025 00:57,c6b12d64-f01c-4899-a131-7169df3876c6,76efd397-e3fa-4496-b4d2-52882b3c1521,E04 t83,3356f421-3a87-4566-9c0f-8154abf98a14,3.12,3.12,08/08/2025,37795506-f65e-4388-8879-54ea6feee377,62fc79b0-ec37-472e-8653-850dd62505bb,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,01373ffe-9582-408b-b17a-e4fa235b8a45,261de526-2e0e-4257-b226-e0b1b5bb2da7,,,,,,,,
04/08/2025 22:12,21214a73-39a4-4ac3-91d6-1bcb1cf3ed84,847b3ef0-6164-471d-97dd-d2c676264e8a,Esperança c01,fb46b168-4383-45e8-99ff-500b1f4777b6,3.85,3.85,04/08/2025,96cb9591-9545-4c0a-92de-f98d7772cc31,824914b0-0018-4cb4-bde1-a5030d0c5784,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,9e56dd06-8d1b-4b50-96d9-05414d5a79e8,39434b18-74df-49dd-b42a-d08222187af4,,,,,,,,
04/08/2025 22:13,21214a73-39a4-4ac3-91d6-1bcb1cf3ed84,847b3ef0-6164-471d-97dd-d2c676264e8a,Esperança c01,fb46b168-4383-45e8-99ff-500b1f4777b6,4.56,4.56,04/08/2025,96cb9591-9545-4c0a-92de-f98d7772cc31,824914b0-0018-4cb4-bde1-a5030d0c5784,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,9e56dd06-8d1b-4b50-96d9-05414d5a79e8,39434b18-74df-49dd-b42a-d08222187af4,,,,,,,,
04/08/2025 22:14,21214a73-39a4-4ac3-91d6-1bcb1cf3ed84,847b3ef0-6164-471d-97dd-d2c676264e8a,Esperança ,fb46b168-4383-45e8-99ff-500b1f4777b6,7.19,7.19,04/08/2025,96cb9591-9545-4c0a-92de-f98d7772cc31,824914b0-0018-4cb4-bde1-a5030d0c5784,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,9e56dd06-8d1b-4b50-96d9-05414d5a79e8,39434b18-74df-49dd-b42a-d08222187af4,,,,,,,,
04/08/2025 22:15,21214a73-39a4-4ac3-91d6-1bcb1cf3ed84,847b3ef0-6164-471d-97dd-d2c676264e8a,Esperança c04,fb46b168-4383-45e8-99ff-500b1f4777b6,11.34,11.34,04/08/2025,96cb9591-9545-4c0a-92de-f98d7772cc31,824914b0-0018-4cb4-bde1-a5030d0c5784,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,9e56dd06-8d1b-4b50-96d9-05414d5a79e8,39434b18-74df-49dd-b42a-d08222187af4,,,,,,,,
04/08/2025 22:16,21214a73-39a4-4ac3-91d6-1bcb1cf3ed84,847b3ef0-6164-471d-97dd-d2c676264e8a,Esperança c06,fb46b168-4383-45e8-99ff-500b1f4777b6,3.88,3.88,04/08/2025,96cb9591-9545-4c0a-92de-f98d7772cc31,824914b0-0018-4cb4-bde1-a5030d0c5784,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,9e56dd06-8d1b-4b50-96d9-05414d5a79e8,39434b18-74df-49dd-b42a-d08222187af4,,,,,,,,
04/08/2025 23:05,d31d8fb4-6a92-4492-a962-99e4b1fa8d56,847b3ef0-6164-471d-97dd-d2c676264e8a,Esperança c01,fb46b168-4383-45e8-99ff-500b1f4777b6,1.7,1.7,04/08/2025,96cb9591-9545-4c0a-92de-f98d7772cc31,824914b0-0018-4cb4-bde1-a5030d0c5784,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,01373ffe-9582-408b-b17a-e4fa235b8a45,39434b18-74df-49dd-b42a-d08222187af4,,,,,,,,
04/08/2025 23:07,d31d8fb4-6a92-4492-a962-99e4b1fa8d56,847b3ef0-6164-471d-97dd-d2c676264e8a,Esperança c01,fb46b168-4383-45e8-99ff-500b1f4777b6,4.2,4.2,04/08/2025,96cb9591-9545-4c0a-92de-f98d7772cc31,824914b0-0018-4cb4-bde1-a5030d0c5784,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,01373ffe-9582-408b-b17a-e4fa235b8a45,39434b18-74df-49dd-b42a-d08222187af4,,,,,,,,
04/08/2025 23:09,d31d8fb4-6a92-4492-a962-99e4b1fa8d56,847b3ef0-6164-471d-97dd-d2c676264e8a,Esperança c03,fb46b168-4383-45e8-99ff-500b1f4777b6,8.5,8.5,04/08/2025,96cb9591-9545-4c0a-92de-f98d7772cc31,824914b0-0018-4cb4-bde1-a5030d0c5784,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,01373ffe-9582-408b-b17a-e4fa235b8a45,39434b18-74df-49dd-b42a-d08222187af4,,,,,,,,
04/08/2025 23:12,d31d8fb4-6a92-4492-a962-99e4b1fa8d56,847b3ef0-6164-471d-97dd-d2c676264e8a,Esperança c02,fb46b168-4383-45e8-99ff-500b1f4777b6,8.7,8.7,04/08/2025,96cb9591-9545-4c0a-92de-f98d7772cc31,824914b0-0018-4cb4-bde1-a5030d0c5784,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,01373ffe-9582-408b-b17a-e4fa235b8a45,39434b18-74df-49dd-b42a-d08222187af4,,,,,,,,
04/08/2025 23:13,d31d8fb4-6a92-4492-a962-99e4b1fa8d56,847b3ef0-6164-471d-97dd-d2c676264e8a,Esperança c02,fb46b168-4383-45e8-99ff-500b1f4777b6,7.3,7.3,04/08/2025,96cb9591-9545-4c0a-92de-f98d7772cc31,824914b0-0018-4cb4-bde1-a5030d0c5784,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,01373ffe-9582-408b-b17a-e4fa235b8a45,39434b18-74df-49dd-b42a-d08222187af4,,,,,,,,
28/04/2025 23:48,d31d8fb4-6a92-4492-a962-99e4b1fa8d56,b9ecd199-f75c-4a88-aa13-5016569529a7,F38 T10 T11T12 T13,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,43,43,28/04/2025,94251865-6d73-4f9f-8729-e8bcbd9f0e98,aed6d738-4be3-4eff-9e9e-95739e468a73,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
28/04/2025 23:50,d31d8fb4-6a92-4492-a962-99e4b1fa8d56,b9ecd199-f75c-4a88-aa13-5016569529a7,F38 T01 T02 T03,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,23.7,23.7,28/04/2025,94251865-6d73-4f9f-8729-e8bcbd9f0e98,aed6d738-4be3-4eff-9e9e-95739e468a73,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
